trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1230,False,"{'a': 0.003, 'e': 0.025047030534870507}",20,10,18.51074797241277,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.003, 'e': 0.024972002042276155}",20,10,15.493320230785674,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.003, 'e': 0.024897198297868735}",25,13,19.143280001161983,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.003, 'e': 0.02482261862841405}",25,16,17.39388365966515,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.003, 'e': 0.024748262362694576}",25,15,21.135836796928267,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.003, 'e': 0.02467412883150343}",35,21,24.129759149669805,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.003, 'e': 0.024600217367638302}",20,2,31.194915024369276,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.003, 'e': 0.024526527305895537}",25,17,11.682432273334097,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.003, 'e': 0.02445305798306408}",30,16,22.748273938715936,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.003, 'e': 0.024379808737919537}",20,10,17.541657902350114,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.003, 'e': 0.02430677891121819}",20,1,32.28168655872907,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.003, 'e': 0.024233967845691113}",25,19,10.246653116469423,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.003, 'e': 0.02416137488603824}",25,15,21.024383916425638,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.003, 'e': 0.024088999378922418}",20,2,28.305827338815686,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.003, 'e': 0.024016840672963606}",20,15,8.229826348006752,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.003, 'e': 0.023944898118732967}",20,14,10.784208465454052,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.003, 'e': 0.023873171068747034}",25,0,37.500678121352195,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1247,False,"{'a': 0.003, 'e': 0.023801658877461853}",25,17,15.08074708060404,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.003, 'e': 0.02373036090126723}",30,23,12.802291720790986,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.003, 'e': 0.0236592764984809}",30,10,37.03750931845723,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.003, 'e': 0.023588405029342768}",25,3,21.819819072146316,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1251,False,"{'a': 0.003, 'e': 0.023517745856009107}",30,12,31.302578364654526,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.003, 'e': 0.0234472983425469}",20,10,19.859091699141903,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.003, 'e': 0.023377061854928043}",20,6,19.675764118922057,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.003, 'e': 0.023307035761023685}",30,8,41.02382903834655,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.003, 'e': 0.023237219430598487}",20,0,27.608572901442027,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1256,False,"{'a': 0.003, 'e': 0.02316761223530502}",20,14,9.966238294213015,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.003, 'e': 0.02309821354867805}",30,18,22.64126493167484,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.003, 'e': 0.02302902274612894}",30,0,46.057489344487095,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1259,False,"{'a': 0.003, 'e': 0.022960039204939983}",20,0,19.503930074396983,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1260,False,"{'a': 0.003, 'e': 0.02289126230425885}",25,20,7.932159978351908,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.003, 'e': 0.02282269142509297}",25,16,19.51572866791356,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.003, 'e': 0.02275432595030398}",30,1,42.644767995866815,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.003, 'e': 0.022686165264602126}",20,11,12.959347906088919,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.003, 'e': 0.022618208754540785}",20,13,10.796407634994848,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.003, 'e': 0.022550455808510905}",25,19,10.918383067301098,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.003, 'e': 0.02248290581673553}",25,3,31.58572203011692,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.003, 'e': 0.022415558171264255}",20,0,26.208569787874314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1268,False,"{'a': 0.003, 'e': 0.022348412265967826}",20,14,12.943633617171868,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.003, 'e': 0.02228146749653264}",20,2,22.517595764289524,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.003, 'e': 0.022214723260455337}",30,21,13.758293823503337,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.003, 'e': 0.022148178957037315}",20,0,28.395047629544756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.003, 'e': 0.022081833987379406}",20,0,27.902811156651552,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1273,False,"{'a': 0.003, 'e': 0.02201568775437644}",20,12,12.869044999108205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.003, 'e': 0.021949739662711874}",20,16,9.191033376982057,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.003, 'e': 0.021883989118852424}",20,14,11.635831343029142,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.003, 'e': 0.021818435531042762}",20,1,29.714594443542126,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.003, 'e': 0.021753078309300157}",25,14,19.706991552115223,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.003, 'e': 0.021687916865409173}",20,0,24.02979147959397,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1279,False,"{'a': 0.003, 'e': 0.021622950612916365}",25,12,21.27920161772699,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.003, 'e': 0.021558178967125027}",20,0,31.69534571438158,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.003, 'e': 0.021493601345089923}",20,8,25.24722615711838,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.003, 'e': 0.021429217165611993}",30,16,25.11886323381095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.003, 'e': 0.021365025849233204}",25,12,20.583878207926755,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.003, 'e': 0.02130102681823127}",25,11,23.77975852636661,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.003, 'e': 0.021237219496614494}",25,0,34.93170504808279,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1286,False,"{'a': 0.003, 'e': 0.02117360331011653}",20,6,17.115290592447618,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.003, 'e': 0.021110177686191275}",25,14,20.228004693171666,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.003, 'e': 0.02104694205400769}",25,9,24.694672704318272,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.003, 'e': 0.02098389584444467}",30,22,4.95522015414563,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.003, 'e': 0.020921038490085878}",35,17,-12.122367903780148,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1291,False,"{'a': 0.003, 'e': 0.020858369425214716}",20,10,18.078857976914488,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.003, 'e': 0.020795888085809178}",20,14,11.03736065592989,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.003, 'e': 0.02073359390953679}",20,0,27.036804078095418,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1294,False,"{'a': 0.003, 'e': 0.02067148633574953}",25,14,22.28470233550058,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.003, 'e': 0.020609564805478826}",30,14,28.237530762641914,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.003, 'e': 0.02054782876143049}",25,9,23.92212764495142,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.003, 'e': 0.020486277647979705}",20,8,22.497037952122025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.003, 'e': 0.020424910911166032}",20,15,12.119289278305647,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.003, 'e': 0.020363727998688425}",25,9,26.508271285077626,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.003, 'e': 0.02030272835990026}",20,0,25.71981679225795,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1301,False,"{'a': 0.003, 'e': 0.02024191144580439}",20,2,24.531453111775537,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.003, 'e': 0.020181276709048155}",25,11,22.010870936583157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.003, 'e': 0.020120823603918526}",20,14,9.10831680831568,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.003, 'e': 0.020060551586337145}",20,13,15.429294221819333,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.003, 'e': 0.02000046011385546}",25,15,17.978021077008,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.003, 'e': 0.019940548645649796}",30,16,23.36551108092691,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.003, 'e': 0.01988081664251654}",20,7,21.24689312512398,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.003, 'e': 0.01982126356686726}",20,10,-23.235203838347775,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1309,False,"{'a': 0.003, 'e': 0.019761888882723885}",30,2,30.422819921976938,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
1310,False,"{'a': 0.003, 'e': 0.01970269205571384}",35,7,37.59567089199956,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
1311,False,"{'a': 0.003, 'e': 0.019643672553065292}",25,8,27.885184009992393,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.003, 'e': 0.019584829843602315}",25,5,31.91792772345004,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.003, 'e': 0.019526163397740135}",25,8,28.759634202678903,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.003, 'e': 0.019467672687480328}",25,15,17.115975063308852,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.003, 'e': 0.019409357186406115}",20,8,22.000025070318397,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.003, 'e': 0.01935121636967759}",20,13,12.624843472702185,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.003, 'e': 0.019293249714027027}",20,12,13.442428816096939,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.003, 'e': 0.01923545669775411}",30,17,23.575819449046616,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.003, 'e': 0.01917783680072131}",20,11,16.12493851808565,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.003, 'e': 0.019120389504349168}",25,0,29.670526140198014,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1321,False,"{'a': 0.003, 'e': 0.019063114291611637}",20,0,30.116866709005627,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1322,False,"{'a': 0.003, 'e': 0.019006010647031397}",20,14,10.130645059181548,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.003, 'e': 0.01894907805667527}",25,18,11.227529062557979,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.003, 'e': 0.01889231600814957}",25,0,35.48962248465957,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1325,False,"{'a': 0.003, 'e': 0.018835723990595455}",20,8,-1.1650287395500478,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1326,False,"{'a': 0.003, 'e': 0.0187793014946844}",25,14,17.877056064706963,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.003, 'e': 0.018723048012613555}",30,9,20.595102640307722,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1328,False,"{'a': 0.003, 'e': 0.018666963038101215}",25,12,19.699285966078424,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.003, 'e': 0.01861104606638221}",20,14,10.933211293756058,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.003, 'e': 0.01855529659420343}",25,5,33.08302741635046,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.003, 'e': 0.018499714119819242}",25,5,35.91419566234109,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.003, 'e': 0.018444298142987012}",30,18,22.75465137467502,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.003, 'e': 0.018389048164962566}",30,16,25.978378257483556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.003, 'e': 0.018333963688495727}",20,10,15.455839911303029,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.003, 'e': 0.018279044217825845}",25,0,40.13318429172288,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1336,False,"{'a': 0.003, 'e': 0.018224289258677303}",25,10,-14.155357764867132,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1337,False,"{'a': 0.003, 'e': 0.0181696983182551}",25,16,15.571342883807647,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.003, 'e': 0.01811527090524041}",30,21,14.725958097826307,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.003, 'e': 0.018061006529786143}",20,0,27.357820911764446,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1340,False,"{'a': 0.003, 'e': 0.018006904703512558}",25,14,20.08252572433322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.003, 'e': 0.01795296493950285}",20,5,22.201194371605784,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.003, 'e': 0.017899186752298794}",20,8,21.412206706314727,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.003, 'e': 0.017845569657896316}",25,8,27.697804179426857,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.003, 'e': 0.017792113173741214}",25,0,35.584186576374336,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1345,False,"{'a': 0.003, 'e': 0.017738816818724773}",25,10,24.33727774375852,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.003, 'e': 0.017685680113179437}",25,12,16.01038658946568,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.003, 'e': 0.0176327025788745}",30,7,41.66176289830415,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.003, 'e': 0.017579883739011794}",30,6,33.14750729689124,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.003, 'e': 0.0175272231182214}",20,13,12.223765739437983,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.003, 'e': 0.017474720242557397}",25,15,16.546708488253337,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.003, 'e': 0.017422374639493515}",25,3,36.55163104510618,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.003, 'e': 0.017370185837918987}",20,13,12.734044650434846,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.003, 'e': 0.017318153368134255}",25,11,25.90359027663276,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.003, 'e': 0.01726627676184673}",20,16,10.29794873961513,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.003, 'e': 0.017214555552166607}",30,22,13.983045159911338,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.003, 'e': 0.017162989273602654}",25,14,18.814602024664858,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.003, 'e': 0.017111577462058016}",20,8,21.03801927505843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.003, 'e': 0.017060319654826052}",30,18,19.548257060052844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.003, 'e': 0.017009215390586124}",20,14,5.640745181923988,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.003, 'e': 0.016958264209399526}",25,7,25.314222318118997,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.003, 'e': 0.01690746565270528}",20,16,7.3895959187743525,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.003, 'e': 0.01685681926331603}",35,8,47.00404187863007,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.003, 'e': 0.016806324585413937}",20,10,18.69386160202136,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.003, 'e': 0.016755981164546553}",25,10,26.75025571571998,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.003, 'e': 0.016705788547622755}",20,5,24.475321516381314,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.003, 'e': 0.016655746282908664}",30,8,36.53432644206624,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.003, 'e': 0.01660585392002353}",20,4,27.04805355688861,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.003, 'e': 0.016556111009935766}",25,0,31.982533456091986,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1369,False,"{'a': 0.003, 'e': 0.016506517104958845}",30,7,30.034068706515015,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.003, 'e': 0.016457071758747287}",20,0,28.824110765608793,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1371,False,"{'a': 0.003, 'e': 0.016407774526292645}",30,16,-0.9003886201082691,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1372,False,"{'a': 0.003, 'e': 0.01635862496391949}",20,0,29.858133993031796,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1373,False,"{'a': 0.003, 'e': 0.01630962262928145}",30,17,23.853005678040414,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.003, 'e': 0.016260767081357142}",20,0,26.851824170085187,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1375,False,"{'a': 0.003, 'e': 0.016212057880446332}",20,0,29.281277772891283,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1376,False,"{'a': 0.003, 'e': 0.016163494588165874}",30,10,33.25232148454727,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.003, 'e': 0.016115076767445814}",20,11,18.21876206013215,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.003, 'e': 0.01606680398252544}",25,13,18.860723654411984,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.003, 'e': 0.016018675798949358}",20,3,27.678286218874373,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.003, 'e': 0.015970691783563595}",25,12,16.21481492451169,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.003, 'e': 0.015922851504511698}",25,11,22.623893532653895,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.003, 'e': 0.015875154531230805}",20,11,17.617420974233227,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.003, 'e': 0.015827600434447853}",20,3,25.786723125444773,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.003, 'e': 0.015780188786175646}",35,18,32.269941538405675,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.003, 'e': 0.015732919159709032}",30,13,29.882252094878186,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.003, 'e': 0.015685791129621054}",30,12,28.55065561301447,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.003, 'e': 0.015638804271759118}",30,24,11.899431273383797,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.003, 'e': 0.015591958163241193}",20,13,11.609581558649868,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.003, 'e': 0.015545252382451996}",25,11,26.088770396919383,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.003, 'e': 0.015498686509039157}",25,13,20.14853688758741,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.003, 'e': 0.015452260123909515}",20,11,15.866078653643015,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.003, 'e': 0.015405972809225293}",20,5,21.886218968073855,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.003, 'e': 0.015359824148400343}",25,7,-10.691866153839682,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1394,False,"{'a': 0.003, 'e': 0.015313813726096408}",20,7,21.278303758894083,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.003, 'e': 0.015267941128219376}",25,0,31.91815958369648,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1396,False,"{'a': 0.003, 'e': 0.015222205941915557}",30,10,31.45964984212569,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.003, 'e': 0.015176607755567978}",25,9,30.044721558428474,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.003, 'e': 0.015131146158792626}",25,3,38.83611525516865,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.003, 'e': 0.01508582074243484}",25,11,24.836191714006677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.003, 'e': 0.015040631098565566}",20,0,13.010617103260884,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1401,False,"{'a': 0.003, 'e': 0.014995576820477703}",25,0,31.034410437653396,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1402,False,"{'a': 0.003, 'e': 0.014950657502682445}",25,18,10.148084984965806,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.003, 'e': 0.014905872740905627}",20,12,15.664203392686016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.003, 'e': 0.014861222132084092}",25,0,33.72080770527577,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1405,False,"{'a': 0.003, 'e': 0.014816705274362072}",20,10,15.803152398041552,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.003, 'e': 0.014772321767087523}",20,13,13.35774003709396,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.003, 'e': 0.014728071210808588}",30,6,44.10456188625193,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.003, 'e': 0.014683953207269966}",20,9,17.562063903985496,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.003, 'e': 0.014639967359409327}",25,2,23.172625511116365,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1410,False,"{'a': 0.003, 'e': 0.014596113271353742}",20,10,15.728749518128863,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.003, 'e': 0.014552390548416123}",30,16,24.353868098472276,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.003, 'e': 0.01450879879709168}",20,6,26.09042687321552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
